time,year,evaluation_stage,top_n,available_symbols,selected_symbols,precision_at_n,market_prevalence,lift_at_n
2021-01-04,2021,walk_forward_validation,2,23,VIC|CTG,0.0,0.30434782608695654,0.0
2021-01-04,2021,walk_forward_validation,3,23,VIC|CTG|VHM,0.3333333333333333,0.30434782608695654,1.0952380952380951
2021-01-04,2021,walk_forward_validation,5,23,VIC|CTG|VHM|VRE|MWG,0.6,0.30434782608695654,1.9714285714285713
2021-01-04,2021,walk_forward_validation,8,23,VIC|CTG|VHM|VRE|MWG|FPT|VCB|HDB,0.5,0.30434782608695654,1.6428571428571428
2021-01-04,2021,walk_forward_validation,10,23,VIC|CTG|VHM|VRE|MWG|FPT|VCB|HDB|MSN|PLX,0.4,0.30434782608695654,1.3142857142857143
2021-01-05,2021,walk_forward_validation,2,23,VIC|CTG,1.0,0.5652173913043478,1.7692307692307694
2021-01-05,2021,walk_forward_validation,3,23,VIC|CTG|VCB,1.0,0.5652173913043478,1.7692307692307694
2021-01-05,2021,walk_forward_validation,5,23,VIC|CTG|VCB|MWG|BID,0.8,0.5652173913043478,1.4153846153846155
2021-01-05,2021,walk_forward_validation,8,23,VIC|CTG|VCB|MWG|BID|HPG|GAS|HDB,0.625,0.5652173913043478,1.1057692307692308
2021-01-05,2021,walk_forward_validation,10,23,VIC|CTG|VCB|MWG|BID|HPG|GAS|HDB|MSN|BVH,0.5,0.5652173913043478,0.8846153846153847
2021-01-06,2021,walk_forward_validation,2,23,VIC|BID,0.5,0.5217391304347826,0.9583333333333334
2021-01-06,2021,walk_forward_validation,3,23,VIC|BID|VRE,0.6666666666666666,0.5217391304347826,1.2777777777777777
2021-01-06,2021,walk_forward_validation,5,23,VIC|BID|VRE|BVH|GAS,0.4,0.5217391304347826,0.7666666666666667
2021-01-06,2021,walk_forward_validation,8,23,VIC|BID|VRE|BVH|GAS|MWG|VHM|VCB,0.5,0.5217391304347826,0.9583333333333334
2021-01-06,2021,walk_forward_validation,10,23,VIC|BID|VRE|BVH|GAS|MWG|VHM|VCB|MBB|HPG,0.5,0.5217391304347826,0.9583333333333334
2021-01-07,2021,walk_forward_validation,2,23,VIC|HPG,0.5,0.43478260869565216,1.1500000000000001
2021-01-07,2021,walk_forward_validation,3,23,VIC|HPG|VHM,0.6666666666666666,0.43478260869565216,1.5333333333333332
2021-01-07,2021,walk_forward_validation,5,23,VIC|HPG|VHM|FPT|MWG,0.8,0.43478260869565216,1.84
2021-01-07,2021,walk_forward_validation,8,23,VIC|HPG|VHM|FPT|MWG|GAS|BID|STB,0.5,0.43478260869565216,1.1500000000000001
2021-01-07,2021,walk_forward_validation,10,23,VIC|HPG|VHM|FPT|MWG|GAS|BID|STB|BVH|CTG,0.4,0.43478260869565216,0.92
2021-01-08,2021,walk_forward_validation,2,23,VIC|PLX,0.0,0.34782608695652173,0.0
2021-01-08,2021,walk_forward_validation,3,23,VIC|PLX|FPT,0.3333333333333333,0.34782608695652173,0.9583333333333333
2021-01-08,2021,walk_forward_validation,5,23,VIC|PLX|FPT|HPG|MWG,0.6,0.34782608695652173,1.725
2021-01-08,2021,walk_forward_validation,8,23,VIC|PLX|FPT|HPG|MWG|BID|VNM|BVH,0.5,0.34782608695652173,1.4375
2021-01-08,2021,walk_forward_validation,10,23,VIC|PLX|FPT|HPG|MWG|BID|VNM|BVH|MSN|CTG,0.4,0.34782608695652173,1.1500000000000001
2021-01-11,2021,walk_forward_validation,2,23,VIC|CTG,0.0,0.30434782608695654,0.0
2021-01-11,2021,walk_forward_validation,3,23,VIC|CTG|PLX,0.0,0.30434782608695654,0.0
2021-01-11,2021,walk_forward_validation,5,23,VIC|CTG|PLX|HPG|BID,0.2,0.30434782608695654,0.6571428571428571
2021-01-11,2021,walk_forward_validation,8,23,VIC|CTG|PLX|HPG|BID|MWG|FPT|BVH,0.375,0.30434782608695654,1.232142857142857
2021-01-11,2021,walk_forward_validation,10,23,VIC|CTG|PLX|HPG|BID|MWG|FPT|BVH|GAS|VCB,0.3,0.30434782608695654,0.9857142857142857
2021-01-12,2021,walk_forward_validation,2,23,VIC|MWG,0.5,0.34782608695652173,1.4375
2021-01-12,2021,walk_forward_validation,3,23,VIC|MWG|CTG,0.3333333333333333,0.34782608695652173,0.9583333333333333
2021-01-12,2021,walk_forward_validation,5,23,VIC|MWG|CTG|FPT|GAS,0.4,0.34782608695652173,1.1500000000000001
2021-01-12,2021,walk_forward_validation,8,23,VIC|MWG|CTG|FPT|GAS|PLX|BID|BVH,0.25,0.34782608695652173,0.71875
2021-01-12,2021,walk_forward_validation,10,23,VIC|MWG|CTG|FPT|GAS|PLX|BID|BVH|HPG|MSN,0.3,0.34782608695652173,0.8625
2021-01-13,2021,walk_forward_validation,2,23,VIC|CTG,0.0,0.43478260869565216,0.0
2021-01-13,2021,walk_forward_validation,3,23,VIC|CTG|MWG,0.3333333333333333,0.43478260869565216,0.7666666666666666
2021-01-13,2021,walk_forward_validation,5,23,VIC|CTG|MWG|GAS|PLX,0.4,0.43478260869565216,0.92
2021-01-13,2021,walk_forward_validation,8,23,VIC|CTG|MWG|GAS|PLX|VCB|BID|FPT,0.375,0.43478260869565216,0.8625
2021-01-13,2021,walk_forward_validation,10,23,VIC|CTG|MWG|GAS|PLX|VCB|BID|FPT|BVH|HPG,0.3,0.43478260869565216,0.69
2021-01-14,2021,walk_forward_validation,2,23,VIC|PLX,1.0,0.43478260869565216,2.3000000000000003
2021-01-14,2021,walk_forward_validation,3,23,VIC|PLX|MWG,1.0,0.43478260869565216,2.3000000000000003
2021-01-14,2021,walk_forward_validation,5,23,VIC|PLX|MWG|BID|CTG,0.6,0.43478260869565216,1.38
2021-01-14,2021,walk_forward_validation,8,23,VIC|PLX|MWG|BID|CTG|VCB|GAS|FPT,0.5,0.43478260869565216,1.1500000000000001
2021-01-14,2021,walk_forward_validation,10,23,VIC|PLX|MWG|BID|CTG|VCB|GAS|FPT|HPG|VJC,0.5,0.43478260869565216,1.1500000000000001
2021-01-15,2021,walk_forward_validation,2,23,VIC|BID,0.0,0.391304347826087,0.0
2021-01-15,2021,walk_forward_validation,3,23,VIC|BID|PLX,0.3333333333333333,0.391304347826087,0.8518518518518517
2021-01-15,2021,walk_forward_validation,5,23,VIC|BID|PLX|GAS|VCB,0.2,0.391304347826087,0.5111111111111111
2021-01-15,2021,walk_forward_validation,8,23,VIC|BID|PLX|GAS|VCB|CTG|MWG|HPG,0.25,0.391304347826087,0.6388888888888888
2021-01-15,2021,walk_forward_validation,10,23,VIC|BID|PLX|GAS|VCB|CTG|MWG|HPG|BVH|VJC,0.3,0.391304347826087,0.7666666666666666
2021-01-18,2021,walk_forward_validation,2,23,HPG|VIC,0.5,0.43478260869565216,1.1500000000000001
2021-01-18,2021,walk_forward_validation,3,23,HPG|VIC|PLX,0.6666666666666666,0.43478260869565216,1.5333333333333332
2021-01-18,2021,walk_forward_validation,5,23,HPG|VIC|PLX|VJC|VPB,0.8,0.43478260869565216,1.84
2021-01-18,2021,walk_forward_validation,8,23,HPG|VIC|PLX|VJC|VPB|VCB|GAS|BID,0.5,0.43478260869565216,1.1500000000000001
2021-01-18,2021,walk_forward_validation,10,23,HPG|VIC|PLX|VJC|VPB|VCB|GAS|BID|FPT|MWG,0.6,0.43478260869565216,1.38
2021-01-19,2021,walk_forward_validation,2,23,VIC|CTG,0.5,0.43478260869565216,1.1500000000000001
2021-01-19,2021,walk_forward_validation,3,23,VIC|CTG|MWG,0.6666666666666666,0.43478260869565216,1.5333333333333332
2021-01-19,2021,walk_forward_validation,5,23,VIC|CTG|MWG|HPG|FPT,0.6,0.43478260869565216,1.38
2021-01-19,2021,walk_forward_validation,8,23,VIC|CTG|MWG|HPG|FPT|VPB|BID|MBB,0.625,0.43478260869565216,1.4375
2021-01-19,2021,walk_forward_validation,10,23,VIC|CTG|MWG|HPG|FPT|VPB|BID|MBB|VCB|GAS,0.6,0.43478260869565216,1.38
2021-01-20,2021,walk_forward_validation,2,23,HPG|VIC,1.0,0.43478260869565216,2.3000000000000003
2021-01-20,2021,walk_forward_validation,3,23,HPG|VIC|CTG,1.0,0.43478260869565216,2.3000000000000003
2021-01-20,2021,walk_forward_validation,5,23,HPG|VIC|CTG|VPB|PLX,1.0,0.43478260869565216,2.3000000000000003
2021-01-20,2021,walk_forward_validation,8,23,HPG|VIC|CTG|VPB|PLX|FPT|VCB|MWG,0.875,0.43478260869565216,2.0125
2021-01-20,2021,walk_forward_validation,10,23,HPG|VIC|CTG|VPB|PLX|FPT|VCB|MWG|HDB|MBB,0.8,0.43478260869565216,1.84
2021-01-21,2021,walk_forward_validation,2,23,VIC|VJC,1.0,0.4782608695652174,2.090909090909091
2021-01-21,2021,walk_forward_validation,3,23,VIC|VJC|FPT,1.0,0.4782608695652174,2.090909090909091
2021-01-21,2021,walk_forward_validation,5,23,VIC|VJC|FPT|VCB|PLX,0.8,0.4782608695652174,1.6727272727272728
2021-01-21,2021,walk_forward_validation,8,23,VIC|VJC|FPT|VCB|PLX|VHM|VPB|SAB,0.75,0.4782608695652174,1.5681818181818181
2021-01-21,2021,walk_forward_validation,10,23,VIC|VJC|FPT|VCB|PLX|VHM|VPB|SAB|GAS|HPG,0.7,0.4782608695652174,1.4636363636363634
2021-01-22,2021,walk_forward_validation,2,23,BID|VIC,0.5,0.4782608695652174,1.0454545454545454
2021-01-22,2021,walk_forward_validation,3,23,BID|VIC|GAS,0.6666666666666666,0.4782608695652174,1.3939393939393938
2021-01-22,2021,walk_forward_validation,5,23,BID|VIC|GAS|PLX|VCB,0.6,0.4782608695652174,1.2545454545454544
2021-01-22,2021,walk_forward_validation,8,23,BID|VIC|GAS|PLX|VCB|CTG|HPG|MWG,0.625,0.4782608695652174,1.3068181818181819
2021-01-22,2021,walk_forward_validation,10,23,BID|VIC|GAS|PLX|VCB|CTG|HPG|MWG|FPT|VJC,0.7,0.4782608695652174,1.4636363636363634
2021-01-25,2021,walk_forward_validation,2,23,HPG|GAS,1.0,0.5652173913043478,1.7692307692307694
2021-01-25,2021,walk_forward_validation,3,23,HPG|GAS|PLX,1.0,0.5652173913043478,1.7692307692307694
2021-01-25,2021,walk_forward_validation,5,23,HPG|GAS|PLX|VJC|VIC,1.0,0.5652173913043478,1.7692307692307694
2021-01-25,2021,walk_forward_validation,8,23,HPG|GAS|PLX|VJC|VIC|BID|FPT|CTG,0.875,0.5652173913043478,1.5480769230769231
2021-01-25,2021,walk_forward_validation,10,23,HPG|GAS|PLX|VJC|VIC|BID|FPT|CTG|VCB|VPB,0.8,0.5652173913043478,1.4153846153846155
2021-01-26,2021,walk_forward_validation,2,23,CTG|BID,0.5,0.6086956521739131,0.8214285714285714
2021-01-26,2021,walk_forward_validation,3,23,CTG|BID|VPB,0.6666666666666666,0.6086956521739131,1.0952380952380951
2021-01-26,2021,walk_forward_validation,5,23,CTG|BID|VPB|PLX|HPG,0.8,0.6086956521739131,1.3142857142857143
2021-01-26,2021,walk_forward_validation,8,23,CTG|BID|VPB|PLX|HPG|GAS|BVH|STB,0.75,0.6086956521739131,1.232142857142857
2021-01-26,2021,walk_forward_validation,10,23,CTG|BID|VPB|PLX|HPG|GAS|BVH|STB|VCB|VIC,0.7,0.6086956521739131,1.15
2021-01-27,2021,walk_forward_validation,2,23,VPB|CTG,1.0,0.4782608695652174,2.090909090909091
2021-01-27,2021,walk_forward_validation,3,23,VPB|CTG|HPG,1.0,0.4782608695652174,2.090909090909091
2021-01-27,2021,walk_forward_validation,5,23,VPB|CTG|HPG|BID|VCB,0.6,0.4782608695652174,1.2545454545454544
2021-01-27,2021,walk_forward_validation,8,23,VPB|CTG|HPG|BID|VCB|BVH|GAS|PLX,0.625,0.4782608695652174,1.3068181818181819
2021-01-27,2021,walk_forward_validation,10,23,VPB|CTG|HPG|BID|VCB|BVH|GAS|PLX|HDB|POW,0.6,0.4782608695652174,1.2545454545454544
2021-01-28,2021,walk_forward_validation,2,23,CTG|BID,0.5,0.5652173913043478,0.8846153846153847
2021-01-28,2021,walk_forward_validation,3,23,CTG|BID|VPB,0.6666666666666666,0.5652173913043478,1.1794871794871795
2021-01-28,2021,walk_forward_validation,5,23,CTG|BID|VPB|GAS|HPG,0.8,0.5652173913043478,1.4153846153846155
2021-01-28,2021,walk_forward_validation,8,23,CTG|BID|VPB|GAS|HPG|PLX|BVH|VIC,0.75,0.5652173913043478,1.326923076923077
2021-01-28,2021,walk_forward_validation,10,23,CTG|BID|VPB|GAS|HPG|PLX|BVH|VIC|STB|VNM,0.7,0.5652173913043478,1.2384615384615385
2021-01-29,2021,walk_forward_validation,2,23,CTG|SAB,0.5,0.5217391304347826,0.9583333333333334
2021-01-29,2021,walk_forward_validation,3,23,CTG|SAB|VPB,0.6666666666666666,0.5217391304347826,1.2777777777777777
2021-01-29,2021,walk_forward_validation,5,23,CTG|SAB|VPB|BID|HPG,0.6,0.5217391304347826,1.15
2021-01-29,2021,walk_forward_validation,8,23,CTG|SAB|VPB|BID|HPG|GAS|BVH|VCB,0.5,0.5217391304347826,0.9583333333333334
2021-01-29,2021,walk_forward_validation,10,23,CTG|SAB|VPB|BID|HPG|GAS|BVH|VCB|VIC|HDB,0.5,0.5217391304347826,0.9583333333333334
2021-02-01,2021,walk_forward_validation,2,23,BVH|SSI,0.5,0.5652173913043478,0.8846153846153847
2021-02-01,2021,walk_forward_validation,3,23,BVH|SSI|BID,0.3333333333333333,0.5652173913043478,0.5897435897435898
2021-02-01,2021,walk_forward_validation,5,23,BVH|SSI|BID|POW|VHM,0.4,0.5652173913043478,0.7076923076923077
2021-02-01,2021,walk_forward_validation,8,23,BVH|SSI|BID|POW|VHM|MBB|VCB|STB,0.5,0.5652173913043478,0.8846153846153847
2021-02-01,2021,walk_forward_validation,10,23,BVH|SSI|BID|POW|VHM|MBB|VCB|STB|HPG|GAS,0.6,0.5652173913043478,1.0615384615384615
2021-02-02,2021,walk_forward_validation,2,23,BID|GAS,0.5,0.5217391304347826,0.9583333333333334
2021-02-02,2021,walk_forward_validation,3,23,BID|GAS|BVH,0.3333333333333333,0.5217391304347826,0.6388888888888888
2021-02-02,2021,walk_forward_validation,5,23,BID|GAS|BVH|PLX|SSI,0.6,0.5217391304347826,1.15
2021-02-02,2021,walk_forward_validation,8,23,BID|GAS|BVH|PLX|SSI|VCB|POW|HPG,0.625,0.5217391304347826,1.1979166666666667
2021-02-02,2021,walk_forward_validation,10,23,BID|GAS|BVH|PLX|SSI|VCB|POW|HPG|VIC|VNM,0.5,0.5217391304347826,0.9583333333333334
2021-02-03,2021,walk_forward_validation,2,23,VCB|BID,0.0,0.4782608695652174,0.0
2021-02-03,2021,walk_forward_validation,3,23,VCB|BID|GAS,0.3333333333333333,0.4782608695652174,0.6969696969696969
2021-02-03,2021,walk_forward_validation,5,23,VCB|BID|GAS|POW|HPG,0.6,0.4782608695652174,1.2545454545454544
2021-02-03,2021,walk_forward_validation,8,23,VCB|BID|GAS|POW|HPG|PLX|VIC|MBB,0.625,0.4782608695652174,1.3068181818181819
2021-02-03,2021,walk_forward_validation,10,23,VCB|BID|GAS|POW|HPG|PLX|VIC|MBB|SAB|CTG,0.6,0.4782608695652174,1.2545454545454544
2021-02-04,2021,walk_forward_validation,2,23,BVH|HPG,0.5,0.4782608695652174,1.0454545454545454
2021-02-04,2021,walk_forward_validation,3,23,BVH|HPG|POW,0.6666666666666666,0.4782608695652174,1.3939393939393938
2021-02-04,2021,walk_forward_validation,5,23,BVH|HPG|POW|BID|VCB,0.4,0.4782608695652174,0.8363636363636364
2021-02-04,2021,walk_forward_validation,8,23,BVH|HPG|POW|BID|VCB|HDB|CTG|GAS,0.625,0.4782608695652174,1.3068181818181819
2021-02-04,2021,walk_forward_validation,10,23,BVH|HPG|POW|BID|VCB|HDB|CTG|GAS|MBB|VJC,0.6,0.4782608695652174,1.2545454545454544
2021-02-05,2021,walk_forward_validation,2,23,HPG|GAS,1.0,0.5652173913043478,1.7692307692307694
2021-02-05,2021,walk_forward_validation,3,23,HPG|GAS|VCB,0.6666666666666666,0.5652173913043478,1.1794871794871795
2021-02-05,2021,walk_forward_validation,5,23,HPG|GAS|VCB|BID|VJC,0.4,0.5652173913043478,0.7076923076923077
2021-02-05,2021,walk_forward_validation,8,23,HPG|GAS|VCB|BID|VJC|PLX|VNM|MBB,0.5,0.5652173913043478,0.8846153846153847
2021-02-05,2021,walk_forward_validation,10,23,HPG|GAS|VCB|BID|VJC|PLX|VNM|MBB|VIC|BVH,0.4,0.5652173913043478,0.7076923076923077
2021-02-08,2021,walk_forward_validation,2,23,VIC|VCB,0.0,0.43478260869565216,0.0
2021-02-08,2021,walk_forward_validation,3,23,VIC|VCB|VHM,0.0,0.43478260869565216,0.0
2021-02-08,2021,walk_forward_validation,5,23,VIC|VCB|VHM|GAS|VJC,0.2,0.43478260869565216,0.46
2021-02-08,2021,walk_forward_validation,8,23,VIC|VCB|VHM|GAS|VJC|BID|HPG|VNM,0.25,0.43478260869565216,0.5750000000000001
2021-02-08,2021,walk_forward_validation,10,23,VIC|VCB|VHM|GAS|VJC|BID|HPG|VNM|CTG|BVH,0.3,0.43478260869565216,0.69
2021-02-09,2021,walk_forward_validation,2,23,HPG|BID,0.5,0.4782608695652174,1.0454545454545454
2021-02-09,2021,walk_forward_validation,3,23,HPG|BID|VHM,0.3333333333333333,0.4782608695652174,0.6969696969696969
2021-02-09,2021,walk_forward_validation,5,23,HPG|BID|VHM|VCB|GAS,0.4,0.4782608695652174,0.8363636363636364
2021-02-09,2021,walk_forward_validation,8,23,HPG|BID|VHM|VCB|GAS|PLX|VJC|MBB,0.5,0.4782608695652174,1.0454545454545454
2021-02-09,2021,walk_forward_validation,10,23,HPG|BID|VHM|VCB|GAS|PLX|VJC|MBB|VRE|VIC,0.5,0.4782608695652174,1.0454545454545454
2021-02-17,2021,walk_forward_validation,2,23,VJC|VHM,0.0,0.5652173913043478,0.0
2021-02-17,2021,walk_forward_validation,3,23,VJC|VHM|BID,0.3333333333333333,0.5652173913043478,0.5897435897435898
2021-02-17,2021,walk_forward_validation,5,23,VJC|VHM|BID|BVH|VNM,0.2,0.5652173913043478,0.35384615384615387
2021-02-17,2021,walk_forward_validation,8,23,VJC|VHM|BID|BVH|VNM|HPG|PLX|VCB,0.375,0.5652173913043478,0.6634615384615385
2021-02-17,2021,walk_forward_validation,10,23,VJC|VHM|BID|BVH|VNM|HPG|PLX|VCB|MBB|VIC,0.4,0.5652173913043478,0.7076923076923077
2021-02-18,2021,walk_forward_validation,2,23,BID|PLX,1.0,0.5217391304347826,1.9166666666666667
2021-02-18,2021,walk_forward_validation,3,23,BID|PLX|VJC,1.0,0.5217391304347826,1.9166666666666667
2021-02-18,2021,walk_forward_validation,5,23,BID|PLX|VJC|VCB|VHM,0.6,0.5217391304347826,1.15
2021-02-18,2021,walk_forward_validation,8,23,BID|PLX|VJC|VCB|VHM|VNM|POW|HDB,0.625,0.5217391304347826,1.1979166666666667
2021-02-18,2021,walk_forward_validation,10,23,BID|PLX|VJC|VCB|VHM|VNM|POW|HDB|VIC|VRE,0.5,0.5217391304347826,0.9583333333333334
2021-02-19,2021,walk_forward_validation,2,23,VCB|VJC,0.0,0.4782608695652174,0.0
2021-02-19,2021,walk_forward_validation,3,23,VCB|VJC|PLX,0.0,0.4782608695652174,0.0
2021-02-19,2021,walk_forward_validation,5,23,VCB|VJC|PLX|VNM|VIC,0.0,0.4782608695652174,0.0
2021-02-19,2021,walk_forward_validation,8,23,VCB|VJC|PLX|VNM|VIC|HDB|BID|POW,0.375,0.4782608695652174,0.7840909090909091
2021-02-19,2021,walk_forward_validation,10,23,VCB|VJC|PLX|VNM|VIC|HDB|BID|POW|HPG|STB,0.5,0.4782608695652174,1.0454545454545454
2021-02-22,2021,walk_forward_validation,2,23,VJC|VCB,0.0,0.5652173913043478,0.0
2021-02-22,2021,walk_forward_validation,3,23,VJC|VCB|VNM,0.0,0.5652173913043478,0.0
2021-02-22,2021,walk_forward_validation,5,23,VJC|VCB|VNM|POW|STB,0.4,0.5652173913043478,0.7076923076923077
2021-02-22,2021,walk_forward_validation,8,23,VJC|VCB|VNM|POW|STB|SSI|PLX|CTG,0.5,0.5652173913043478,0.8846153846153847
2021-02-22,2021,walk_forward_validation,10,23,VJC|VCB|VNM|POW|STB|SSI|PLX|CTG|HPG|VIC,0.5,0.5652173913043478,0.8846153846153847
2021-02-23,2021,walk_forward_validation,2,23,BVH|VJC,0.5,0.4782608695652174,1.0454545454545454
2021-02-23,2021,walk_forward_validation,3,23,BVH|VJC|PLX,0.6666666666666666,0.4782608695652174,1.3939393939393938
2021-02-23,2021,walk_forward_validation,5,23,BVH|VJC|PLX|POW|VCB,0.6,0.4782608695652174,1.2545454545454544
2021-02-23,2021,walk_forward_validation,8,23,BVH|VJC|PLX|POW|VCB|VNM|HPG|HDB,0.625,0.4782608695652174,1.3068181818181819
2021-02-23,2021,walk_forward_validation,10,23,BVH|VJC|PLX|POW|VCB|VNM|HPG|HDB|STB|VIC,0.5,0.4782608695652174,1.0454545454545454
2021-02-24,2021,walk_forward_validation,2,23,POW|STB,1.0,0.43478260869565216,2.3000000000000003
2021-02-24,2021,walk_forward_validation,3,23,POW|STB|VHM,0.6666666666666666,0.43478260869565216,1.5333333333333332
2021-02-24,2021,walk_forward_validation,5,23,POW|STB|VHM|BVH|HDB,0.6,0.43478260869565216,1.38
2021-02-24,2021,walk_forward_validation,8,23,POW|STB|VHM|BVH|HDB|VCB|VNM|BID,0.375,0.43478260869565216,0.8625
2021-02-24,2021,walk_forward_validation,10,23,POW|STB|VHM|BVH|HDB|VCB|VNM|BID|HPG|SSI,0.4,0.43478260869565216,0.92
2021-02-25,2021,walk_forward_validation,2,23,BID|VNM,0.0,0.43478260869565216,0.0
2021-02-25,2021,walk_forward_validation,3,23,BID|VNM|POW,0.0,0.43478260869565216,0.0
2021-02-25,2021,walk_forward_validation,5,23,BID|VNM|POW|BVH|HDB,0.2,0.43478260869565216,0.46
2021-02-25,2021,walk_forward_validation,8,23,BID|VNM|POW|BVH|HDB|HPG|VJC|VCB,0.25,0.43478260869565216,0.5750000000000001
2021-02-25,2021,walk_forward_validation,10,23,BID|VNM|POW|BVH|HDB|HPG|VJC|VCB|STB|MSN,0.3,0.43478260869565216,0.69
2021-02-26,2021,walk_forward_validation,2,23,POW|VRE,0.5,0.43478260869565216,1.1500000000000001
2021-02-26,2021,walk_forward_validation,3,23,POW|VRE|VJC,0.3333333333333333,0.43478260869565216,0.7666666666666666
2021-02-26,2021,walk_forward_validation,5,23,POW|VRE|VJC|VNM|HDB,0.4,0.43478260869565216,0.92
2021-02-26,2021,walk_forward_validation,8,23,POW|VRE|VJC|VNM|HDB|SSI|BVH|STB,0.375,0.43478260869565216,0.8625
2021-02-26,2021,walk_forward_validation,10,23,POW|VRE|VJC|VNM|HDB|SSI|BVH|STB|PLX|TCB,0.4,0.43478260869565216,0.92
2021-03-01,2021,walk_forward_validation,2,23,BID|VJC,0.0,0.391304347826087,0.0
2021-03-01,2021,walk_forward_validation,3,23,BID|VJC|HPG,0.3333333333333333,0.391304347826087,0.8518518518518517
2021-03-01,2021,walk_forward_validation,5,23,BID|VJC|HPG|POW|VIC,0.6,0.391304347826087,1.5333333333333332
2021-03-01,2021,walk_forward_validation,8,23,BID|VJC|HPG|POW|VIC|VCB|VHM|CTG,0.5,0.391304347826087,1.2777777777777777
2021-03-01,2021,walk_forward_validation,10,23,BID|VJC|HPG|POW|VIC|VCB|VHM|CTG|VNM|MWG,0.4,0.391304347826087,1.0222222222222221
2021-03-02,2021,walk_forward_validation,2,23,POW|BID,0.5,0.2608695652173913,1.9166666666666667
2021-03-02,2021,walk_forward_validation,3,23,POW|BID|VCB,0.3333333333333333,0.2608695652173913,1.2777777777777777
2021-03-02,2021,walk_forward_validation,5,23,POW|BID|VCB|PLX|VNM,0.2,0.2608695652173913,0.7666666666666667
2021-03-02,2021,walk_forward_validation,8,23,POW|BID|VCB|PLX|VNM|VJC|BVH|VIC,0.25,0.2608695652173913,0.9583333333333334
2021-03-02,2021,walk_forward_validation,10,23,POW|BID|VCB|PLX|VNM|VJC|BVH|VIC|STB|HPG,0.3,0.2608695652173913,1.15
2021-03-03,2021,walk_forward_validation,2,23,BID|POW,0.5,0.30434782608695654,1.6428571428571428
2021-03-03,2021,walk_forward_validation,3,23,BID|POW|VIC,0.6666666666666666,0.30434782608695654,2.1904761904761902
2021-03-03,2021,walk_forward_validation,5,23,BID|POW|VIC|VHM|VJC,0.4,0.30434782608695654,1.3142857142857143
2021-03-03,2021,walk_forward_validation,8,23,BID|POW|VIC|VHM|VJC|VNM|VCB|STB,0.375,0.30434782608695654,1.232142857142857
2021-03-03,2021,walk_forward_validation,10,23,BID|POW|VIC|VHM|VJC|VNM|VCB|STB|BVH|CTG,0.4,0.30434782608695654,1.3142857142857143
2021-03-04,2021,walk_forward_validation,2,23,BID|STB,0.5,0.43478260869565216,1.1500000000000001
2021-03-04,2021,walk_forward_validation,3,23,BID|STB|VIC,0.6666666666666666,0.43478260869565216,1.5333333333333332
2021-03-04,2021,walk_forward_validation,5,23,BID|STB|VIC|PLX|POW,0.6,0.43478260869565216,1.38
2021-03-04,2021,walk_forward_validation,8,23,BID|STB|VIC|PLX|POW|MSN|VCB|SSI,0.5,0.43478260869565216,1.1500000000000001
2021-03-04,2021,walk_forward_validation,10,23,BID|STB|VIC|PLX|POW|MSN|VCB|SSI|MBB|HPG,0.6,0.43478260869565216,1.38
2021-03-05,2021,walk_forward_validation,2,23,VNM|BID,0.5,0.43478260869565216,1.1500000000000001
2021-03-05,2021,walk_forward_validation,3,23,VNM|BID|BVH,0.3333333333333333,0.43478260869565216,0.7666666666666666
2021-03-05,2021,walk_forward_validation,5,23,VNM|BID|BVH|VCB|VHM,0.2,0.43478260869565216,0.46
2021-03-05,2021,walk_forward_validation,8,23,VNM|BID|BVH|VCB|VHM|STB|PLX|VIC,0.375,0.43478260869565216,0.8625
2021-03-05,2021,walk_forward_validation,10,23,VNM|BID|BVH|VCB|VHM|STB|PLX|VIC|HDB|VJC,0.4,0.43478260869565216,0.92
2021-03-08,2021,walk_forward_validation,2,23,BVH|VNM,0.0,0.4782608695652174,0.0
2021-03-08,2021,walk_forward_validation,3,23,BVH|VNM|VHM,0.0,0.4782608695652174,0.0
2021-03-08,2021,walk_forward_validation,5,23,BVH|VNM|VHM|BID|VCB,0.4,0.4782608695652174,0.8363636363636364
2021-03-08,2021,walk_forward_validation,8,23,BVH|VNM|VHM|BID|VCB|VIC|MSN|PLX,0.5,0.4782608695652174,1.0454545454545454
2021-03-08,2021,walk_forward_validation,10,23,BVH|VNM|VHM|BID|VCB|VIC|MSN|PLX|SSI|SAB,0.4,0.4782608695652174,0.8363636363636364
2021-03-09,2021,walk_forward_validation,2,23,VNM|VIC,0.5,0.391304347826087,1.2777777777777777
2021-03-09,2021,walk_forward_validation,3,23,VNM|VIC|BID,0.6666666666666666,0.391304347826087,1.7037037037037035
2021-03-09,2021,walk_forward_validation,5,23,VNM|VIC|BID|VCB|BVH,0.6,0.391304347826087,1.5333333333333332
2021-03-09,2021,walk_forward_validation,8,23,VNM|VIC|BID|VCB|BVH|SSI|STB|CTG,0.625,0.391304347826087,1.597222222222222
2021-03-09,2021,walk_forward_validation,10,23,VNM|VIC|BID|VCB|BVH|SSI|STB|CTG|PLX|MWG,0.5,0.391304347826087,1.2777777777777777
2021-03-10,2021,walk_forward_validation,2,23,SSI|STB,1.0,0.5652173913043478,1.7692307692307694
2021-03-10,2021,walk_forward_validation,3,23,SSI|STB|VNM,0.6666666666666666,0.5652173913043478,1.1794871794871795
