accuracy,precision,recall,f1,auc_pooled,auc_daily_mean,auc_daily_days,precision_at_3,market_prevalence,aggregate_lift_at_3,mean_top3_future_excess_return,model
0.5206971677559913,0.4891600861450108,0.3417594543083559,0.4023857328451636,0.5258707826473823,0.5201790594765716,918,0.48838053740014525,0.47215117931230466,1.0343732236600127,0.00880697518746927,logistic_regression
0.513403429004452,0.4806741857812698,0.3804794864078644,0.42474804031354985,0.5101634582684114,0.5121394593502993,918,0.48474945533769065,0.47215117931230466,1.0266827164209047,0.00464859433741333,random_forest
0.5154873543620346,0.48268082282680824,0.3648309760256796,0.4155621572212066,0.5119469188040575,0.5113403155786905,918,0.4832970225127088,0.47215117931230466,1.0236065135252617,0.003506383881972079,xgboost
