evaluation_stage,year,top_n,round_trip_cost_rate,observations,gross_final_return,net_final_return,vnindex_final_return,equal_weight_30_final_return,excess_vs_vnindex,excess_vs_equal_weight_30,sharpe_annualized,max_drawdown,max_drawdown_method,positive_period_rate
walk_forward_validation,2024,3,0.004,11,0.1366924287953981,0.08817230865903203,0.08008944211980507,0.07180067268915269,0.008082866539226963,0.01637163596987934,0.6428333983346178,-0.12759913917272592,period_end_equity_curve,0.5454545454545454
walk_forward_validation,2024,3,0.006,11,0.1366924287953981,0.06462512478778693,0.08008944211980507,0.0485830759629815,-0.01546431733201814,0.01604204882480542,0.4963894116972998,-0.1365324465804273,period_end_equity_curve,0.5454545454545454
walk_forward_validation,2024,5,0.0,11,0.23041967029527277,0.23041967029527277,0.08008944211980507,0.11964329038609356,0.1503302281754677,0.11077637990917921,1.3509286186886493,-0.05821944319411154,period_end_equity_curve,0.5454545454545454
walk_forward_validation,2024,5,0.002,11,0.23041967029527277,0.204083058714142,0.08008944211980507,0.09548460689555016,0.12399361659433694,0.10859845181859185,1.2177461830487104,-0.06209848380716432,period_end_equity_curve,0.5454545454545454
walk_forward_validation,2024,5,0.004,11,0.23041967029527277,0.17825980142984665,0.08008944211980507,0.07180067268915269,0.09817035931004159,0.10645912874069396,1.0845637474087713,-0.06596952442021697,period_end_equity_curve,0.5454545454545454
walk_forward_validation,2024,5,0.006,11,0.23041967029527277,0.15294087730675332,0.08008944211980507,0.0485830759629815,0.07285143518694825,0.10435780134377182,0.951381311768833,-0.06983256503326973,period_end_equity_curve,0.5454545454545454
walk_forward_validation,2024,10,0.0,11,0.2620094613179689,0.2620094613179689,0.08008944211980507,0.11964329038609356,0.1819200191981638,0.1423661709318753,1.7294118704049433,-0.04550739391002334,period_end_equity_curve,0.6363636363636364
walk_forward_validation,2024,10,0.002,11,0.2620094613179689,0.23506716167772623,0.08008944211980507,0.09548460689555016,0.15497771955792117,0.13958255478217607,1.5743211835140256,-0.04750739391002334,period_end_equity_curve,0.6363636363636364
walk_forward_validation,2024,10,0.004,11,0.2620094613179689,0.20864868404573045,0.08008944211980507,0.07180067268915269,0.12855924192592538,0.13684801135657776,1.4192304966231095,-0.049507393910023345,period_end_equity_curve,0.6363636363636364
walk_forward_validation,2024,10,0.006,11,0.2620094613179689,0.182744846237203,0.08008944211980507,0.0485830759629815,0.10265540411739793,0.1341617702742215,1.264139809732192,-0.05150739391002335,period_end_equity_curve,0.6363636363636364
combined_oos_descriptive,2021-2025,3,0.0,55,0.9390787527038067,0.9390787527038067,0.29922904374382453,0.49882813500355727,0.6398497089599822,0.4402506177002494,0.627922296643631,-0.48435644945697076,period_end_equity_curve,0.6181818181818182
combined_oos_descriptive,2021-2025,3,0.002,55,0.9390787527038067,0.7383680872849849,0.29922904374382453,0.34334477267016306,0.4391390435411604,0.3950233146148219,0.5511736179540538,-0.4993755797537116,period_end_equity_curve,0.6181818181818182
combined_oos_descriptive,2021-2025,3,0.004,55,0.9390787527038067,0.5580906086583806,0.29922904374382453,0.20372655432441578,0.25886156491455603,0.3543640543339648,0.47442493926447665,-0.5139880157392815,period_end_equity_curve,0.6
combined_oos_descriptive,2021-2025,3,0.006,55,0.9390787527038067,0.3962010742069748,0.29922904374382453,0.07838169405898965,0.09697203046315028,0.31781938014798516,0.3976762605748994,-0.528203935013259,period_end_equity_curve,0.6
combined_oos_descriptive,2021-2025,5,0.0,55,1.3707349927119679,1.3707349927119679,0.29922904374382453,0.49882813500355727,1.0715059489681433,0.8719068577084106,0.7930494377621229,-0.3736203789242899,period_end_equity_curve,0.6181818181818182
combined_oos_descriptive,2021-2025,5,0.002,55,1.3707349927119679,1.1262852250902426,0.29922904374382453,0.34334477267016306,0.8270561813464181,0.7829404524200796,0.7124236500819547,-0.3915983997707021,period_end_equity_curve,0.6181818181818182
combined_oos_descriptive,2021-2025,5,0.004,55,1.3707349927119679,0.9066261893053931,0.29922904374382453,0.20372655432441578,0.6073971455615685,0.7028996349809773,0.6317978624017866,-0.4090966684219549,period_end_equity_curve,0.6
combined_oos_descriptive,2021-2025,5,0.006,55,1.3707349927119679,0.7092859641460998,0.29922904374382453,0.07838169405898965,0.41005692040227526,0.6309042700871101,0.5511720747216186,-0.4261270178086156,period_end_equity_curve,0.5818181818181818
combined_oos_descriptive,2021-2025,10,0.0,55,1.1732413566508586,1.1732413566508586,0.29922904374382453,0.49882813500355727,0.8740123129070341,0.6744132216473013,0.8051099420322078,-0.33008937414032724,period_end_equity_curve,0.6363636363636364
combined_oos_descriptive,2021-2025,10,0.002,55,1.1732413566508586,0.9490379611048507,0.29922904374382453,0.34334477267016306,0.6498089173610262,0.6056931884346877,0.7106738268021807,-0.3432667716254394,period_end_equity_curve,0.6363636363636364
combined_oos_descriptive,2021-2025,10,0.004,55,1.1732413566508586,0.7475847890961635,0.29922904374382453,0.20372655432441578,0.448355745352339,0.5438582347717478,0.6162377115721537,-0.36203673108434165,period_end_equity_curve,0.6363636363636364
combined_oos_descriptive,2021-2025,10,0.006,55,1.1732413566508586,0.5666120233879128,0.29922904374382453,0.07838169405898965,0.2673829796440883,0.4882303293289232,0.5218015963421266,-0.38030783046479133,period_end_equity_curve,0.6363636363636364
