time,year,evaluation_stage,top_n,available_symbols,selected_symbols,precision_at_n,market_prevalence,lift_at_n
2021-01-04,2021,walk_forward_validation,3,29,MBB|VHM|VRE,0.6666666666666666,0.3448275862068966,1.9333333333333331
2021-01-04,2021,walk_forward_validation,5,29,MBB|VHM|VRE|STB|HPG,0.4,0.3448275862068966,1.16
2021-01-04,2021,walk_forward_validation,10,29,MBB|VHM|VRE|STB|HPG|FPT|HDB|MSN|VIC|MWG,0.4,0.3448275862068966,1.16
2021-01-05,2021,walk_forward_validation,3,29,HPG|ACB|STB,0.6666666666666666,0.4827586206896552,1.3809523809523807
2021-01-05,2021,walk_forward_validation,5,29,HPG|ACB|STB|BID|VIC,0.6,0.4827586206896552,1.2428571428571427
2021-01-05,2021,walk_forward_validation,10,29,HPG|ACB|STB|BID|VIC|BVH|HDB|VHM|MBB|VPB,0.5,0.4827586206896552,1.0357142857142856
2021-01-06,2021,walk_forward_validation,3,29,MBB|BVH|BID,0.0,0.4482758620689655,0.0
2021-01-06,2021,walk_forward_validation,5,29,MBB|BVH|BID|VIC|VRE,0.4,0.4482758620689655,0.8923076923076924
2021-01-06,2021,walk_forward_validation,10,29,MBB|BVH|BID|VIC|VRE|VHM|VPB|VCB|HDB|POW,0.4,0.4482758620689655,0.8923076923076924
2021-01-07,2021,walk_forward_validation,3,29,HPG|VHM|STB,0.6666666666666666,0.41379310344827586,1.611111111111111
2021-01-07,2021,walk_forward_validation,5,29,HPG|VHM|STB|CTG|BVH,0.4,0.41379310344827586,0.9666666666666668
2021-01-07,2021,walk_forward_validation,10,29,HPG|VHM|STB|CTG|BVH|VCB|VIC|POW|BID|VRE,0.3,0.41379310344827586,0.725
2021-01-08,2021,walk_forward_validation,3,29,VIC|HPG|CTG,0.3333333333333333,0.3448275862068966,0.9666666666666666
2021-01-08,2021,walk_forward_validation,5,29,VIC|HPG|CTG|FPT|ACB,0.4,0.3448275862068966,1.16
2021-01-08,2021,walk_forward_validation,10,29,VIC|HPG|CTG|FPT|ACB|BVH|VHM|PLX|BID|MSN,0.3,0.3448275862068966,0.8699999999999999
2021-01-11,2021,walk_forward_validation,3,29,CTG|HPG|FPT,0.6666666666666666,0.3448275862068966,1.9333333333333331
2021-01-11,2021,walk_forward_validation,5,29,CTG|HPG|FPT|VIC|MWG,0.6,0.3448275862068966,1.7399999999999998
2021-01-11,2021,walk_forward_validation,10,29,CTG|HPG|FPT|VIC|MWG|PLX|SHB|ACB|GAS|BVH,0.3,0.3448275862068966,0.8699999999999999
2021-01-12,2021,walk_forward_validation,3,29,VIC|MWG|CTG,0.3333333333333333,0.41379310344827586,0.8055555555555555
2021-01-12,2021,walk_forward_validation,5,29,VIC|MWG|CTG|FPT|GAS,0.4,0.41379310344827586,0.9666666666666668
2021-01-12,2021,walk_forward_validation,10,29,VIC|MWG|CTG|FPT|GAS|HPG|BVH|ACB|VHM|VRE,0.4,0.41379310344827586,0.9666666666666668
2021-01-13,2021,walk_forward_validation,3,29,CTG|MWG|GAS,0.3333333333333333,0.4827586206896552,0.6904761904761904
2021-01-13,2021,walk_forward_validation,5,29,CTG|MWG|GAS|FPT|BVH,0.4,0.4827586206896552,0.8285714285714286
2021-01-13,2021,walk_forward_validation,10,29,CTG|MWG|GAS|FPT|BVH|HPG|VHM|VIC|PLX|VCB,0.4,0.4827586206896552,0.8285714285714286
2021-01-14,2021,walk_forward_validation,3,29,CTG|MWG|FPT,0.6666666666666666,0.4482758620689655,1.487179487179487
2021-01-14,2021,walk_forward_validation,5,29,CTG|MWG|FPT|HPG|ACB,0.4,0.4482758620689655,0.8923076923076924
2021-01-14,2021,walk_forward_validation,10,29,CTG|MWG|FPT|HPG|ACB|VIC|BID|VPB|SHB|PLX,0.5,0.4482758620689655,1.1153846153846154
2021-01-15,2021,walk_forward_validation,3,29,CTG|BID|GAS,0.0,0.41379310344827586,0.0
2021-01-15,2021,walk_forward_validation,5,29,CTG|BID|GAS|MWG|SHB,0.2,0.41379310344827586,0.4833333333333334
2021-01-15,2021,walk_forward_validation,10,29,CTG|BID|GAS|MWG|SHB|TCB|VPB|VRE|HPG|BVH,0.3,0.41379310344827586,0.725
2021-01-18,2021,walk_forward_validation,3,29,VPB|HPG|FPT,0.6666666666666666,0.4482758620689655,1.487179487179487
2021-01-18,2021,walk_forward_validation,5,29,VPB|HPG|FPT|TCB|VJC,0.8,0.4482758620689655,1.7846153846153847
2021-01-18,2021,walk_forward_validation,10,29,VPB|HPG|FPT|TCB|VJC|STB|TPB|CTG|VHM|SHB,0.5,0.4482758620689655,1.1153846153846154
2021-01-19,2021,walk_forward_validation,3,29,CTG|FPT|VPB,0.6666666666666666,0.4482758620689655,1.487179487179487
2021-01-19,2021,walk_forward_validation,5,29,CTG|FPT|VPB|HPG|MWG,0.6,0.4482758620689655,1.3384615384615384
2021-01-19,2021,walk_forward_validation,10,29,CTG|FPT|VPB|HPG|MWG|SHB|TPB|MBB|VHM|TCB,0.6,0.4482758620689655,1.3384615384615384
2021-01-20,2021,walk_forward_validation,3,29,HPG|VPB|FPT,1.0,0.4482758620689655,2.230769230769231
2021-01-20,2021,walk_forward_validation,5,29,HPG|VPB|FPT|VHM|HDB,0.8,0.4482758620689655,1.7846153846153847
2021-01-20,2021,walk_forward_validation,10,29,HPG|VPB|FPT|VHM|HDB|MWG|VJC|CTG|MBB|MSN,0.7,0.4482758620689655,1.5615384615384613
2021-01-21,2021,walk_forward_validation,3,29,VPB|FPT|VHM,1.0,0.4827586206896552,2.071428571428571
2021-01-21,2021,walk_forward_validation,5,29,VPB|FPT|VHM|VJC|HPG,0.8,0.4827586206896552,1.6571428571428573
2021-01-21,2021,walk_forward_validation,10,29,VPB|FPT|VHM|VJC|HPG|MWG|VCB|VIC|MSN|CTG,0.7,0.4827586206896552,1.45
2021-01-22,2021,walk_forward_validation,3,29,VPB|HPG|CTG,0.6666666666666666,0.4827586206896552,1.3809523809523807
2021-01-22,2021,walk_forward_validation,5,29,VPB|HPG|CTG|FPT|MWG,0.8,0.4827586206896552,1.6571428571428573
2021-01-22,2021,walk_forward_validation,10,29,VPB|HPG|CTG|FPT|MWG|VCB|STB|VJC|MSN|BID,0.5,0.4827586206896552,1.0357142857142856
2021-01-25,2021,walk_forward_validation,3,29,HPG|FPT|VJC,1.0,0.5517241379310345,1.8125
2021-01-25,2021,walk_forward_validation,5,29,HPG|FPT|VJC|VPB|STB,0.8,0.5517241379310345,1.4500000000000002
2021-01-25,2021,walk_forward_validation,10,29,HPG|FPT|VJC|VPB|STB|TCB|VHM|MWG|SHB|GVR,0.7,0.5517241379310345,1.26875
2021-01-26,2021,walk_forward_validation,3,29,VPB|HPG|VCB,0.6666666666666666,0.5862068965517241,1.1372549019607843
2021-01-26,2021,walk_forward_validation,5,29,VPB|HPG|VCB|CTG|VJC,0.8,0.5862068965517241,1.3647058823529414
2021-01-26,2021,walk_forward_validation,10,29,VPB|HPG|VCB|CTG|VJC|STB|FPT|HDB|POW|MWG,0.7,0.5862068965517241,1.1941176470588235
2021-01-27,2021,walk_forward_validation,3,29,VPB|HPG|CTG,1.0,0.4827586206896552,2.071428571428571
2021-01-27,2021,walk_forward_validation,5,29,VPB|HPG|CTG|MBB|VCB,0.8,0.4827586206896552,1.6571428571428573
2021-01-27,2021,walk_forward_validation,10,29,VPB|HPG|CTG|MBB|VCB|VHM|VJC|FPT|BID|STB,0.6,0.4827586206896552,1.2428571428571427
2021-01-28,2021,walk_forward_validation,3,29,SHB|VPB|CTG,0.6666666666666666,0.5517241379310345,1.2083333333333333
2021-01-28,2021,walk_forward_validation,5,29,SHB|VPB|CTG|ACB|HPG,0.8,0.5517241379310345,1.4500000000000002
2021-01-28,2021,walk_forward_validation,10,29,SHB|VPB|CTG|ACB|HPG|VCB|STB|FPT|GAS|PLX,0.8,0.5517241379310345,1.4500000000000002
2021-01-29,2021,walk_forward_validation,3,29,CTG|SHB|SAB,0.3333333333333333,0.5517241379310345,0.6041666666666666
2021-01-29,2021,walk_forward_validation,5,29,CTG|SHB|SAB|HPG|BID,0.4,0.5517241379310345,0.7250000000000001
2021-01-29,2021,walk_forward_validation,10,29,CTG|SHB|SAB|HPG|BID|VPB|MSN|GAS|VCB|VNM,0.4,0.5517241379310345,0.7250000000000001
2021-02-01,2021,walk_forward_validation,3,29,SHB|BVH|VHM,0.3333333333333333,0.6206896551724138,0.537037037037037
2021-02-01,2021,walk_forward_validation,5,29,SHB|BVH|VHM|BID|VNM,0.2,0.6206896551724138,0.32222222222222224
2021-02-01,2021,walk_forward_validation,10,29,SHB|BVH|VHM|BID|VNM|VCB|ACB|MWG|MBB|HPG,0.4,0.6206896551724138,0.6444444444444445
2021-02-02,2021,walk_forward_validation,3,29,SHB|BID|GAS,0.3333333333333333,0.5517241379310345,0.6041666666666666
2021-02-02,2021,walk_forward_validation,5,29,SHB|BID|GAS|VCB|BVH,0.2,0.5517241379310345,0.36250000000000004
2021-02-02,2021,walk_forward_validation,10,29,SHB|BID|GAS|VCB|BVH|VIC|VHM|VNM|FPT|HPG,0.3,0.5517241379310345,0.54375
2021-02-03,2021,walk_forward_validation,3,29,VCB|HPG|VIC,0.3333333333333333,0.5172413793103449,0.6444444444444444
2021-02-03,2021,walk_forward_validation,5,29,VCB|HPG|VIC|VJC|MBB,0.4,0.5172413793103449,0.7733333333333333
2021-02-03,2021,walk_forward_validation,10,29,VCB|HPG|VIC|VJC|MBB|VHM|MWG|TCB|GAS|BID,0.4,0.5172413793103449,0.7733333333333333
2021-02-04,2021,walk_forward_validation,3,29,SHB|HPG|VIC,0.6666666666666666,0.5517241379310345,1.2083333333333333
2021-02-04,2021,walk_forward_validation,5,29,SHB|HPG|VIC|VCB|VNM,0.4,0.5517241379310345,0.7250000000000001
2021-02-04,2021,walk_forward_validation,10,29,SHB|HPG|VIC|VCB|VNM|VJC|TCB|BVH|MBB|VIB,0.5,0.5517241379310345,0.90625
2021-02-05,2021,walk_forward_validation,3,29,HPG|VCB|ACB,0.6666666666666666,0.6206896551724138,1.074074074074074
2021-02-05,2021,walk_forward_validation,5,29,HPG|VCB|ACB|VJC|VNM,0.4,0.6206896551724138,0.6444444444444445
2021-02-05,2021,walk_forward_validation,10,29,HPG|VCB|ACB|VJC|VNM|VIC|VHM|MSN|SHB|MWG,0.3,0.6206896551724138,0.4833333333333333
2021-02-08,2021,walk_forward_validation,3,29,VHM|VIC|VJC,0.0,0.5172413793103449,0.0
2021-02-08,2021,walk_forward_validation,5,29,VHM|VIC|VJC|HPG|VNM,0.2,0.5172413793103449,0.38666666666666666
2021-02-08,2021,walk_forward_validation,10,29,VHM|VIC|VJC|HPG|VNM|VCB|PLX|SHB|GAS|CTG,0.5,0.5172413793103449,0.9666666666666666
2021-02-09,2021,walk_forward_validation,3,29,HPG|VHM|ACB,0.6666666666666666,0.5517241379310345,1.2083333333333333
2021-02-09,2021,walk_forward_validation,5,29,HPG|VHM|ACB|MBB|VJC,0.6,0.5517241379310345,1.0875
2021-02-09,2021,walk_forward_validation,10,29,HPG|VHM|ACB|MBB|VJC|PLX|TPB|VCB|VIC|BID,0.5,0.5517241379310345,0.90625
2021-02-17,2021,walk_forward_validation,3,29,VHM|VJC|TPB,0.3333333333333333,0.6206896551724138,0.537037037037037
2021-02-17,2021,walk_forward_validation,5,29,VHM|VJC|TPB|MBB|BVH,0.4,0.6206896551724138,0.6444444444444445
2021-02-17,2021,walk_forward_validation,10,29,VHM|VJC|TPB|MBB|BVH|HPG|GVR|PLX|SHB|ACB,0.7,0.6206896551724138,1.1277777777777778
2021-02-18,2021,walk_forward_validation,3,29,SHB|VJC|VHM,0.6666666666666666,0.5862068965517241,1.1372549019607843
2021-02-18,2021,walk_forward_validation,5,29,SHB|VJC|VHM|PLX|VCB,0.6,0.5862068965517241,1.023529411764706
2021-02-18,2021,walk_forward_validation,10,29,SHB|VJC|VHM|PLX|VCB|MBB|BID|HPG|VIC|HDB,0.7,0.5862068965517241,1.1941176470588235
2021-02-19,2021,walk_forward_validation,3,29,VCB|SHB|PLX,0.3333333333333333,0.5517241379310345,0.6041666666666666
2021-02-19,2021,walk_forward_validation,5,29,VCB|SHB|PLX|TCB|VIC,0.4,0.5517241379310345,0.7250000000000001
2021-02-19,2021,walk_forward_validation,10,29,VCB|SHB|PLX|TCB|VIC|VJC|VHM|MBB|HDB|HPG,0.5,0.5517241379310345,0.90625
2021-02-22,2021,walk_forward_validation,3,29,PLX|VJC|VCB,0.0,0.6206896551724138,0.0
2021-02-22,2021,walk_forward_validation,5,29,PLX|VJC|VCB|SHB|SSI,0.4,0.6206896551724138,0.6444444444444445
2021-02-22,2021,walk_forward_validation,10,29,PLX|VJC|VCB|SHB|SSI|TCB|POW|VIB|MBB|STB,0.7,0.6206896551724138,1.1277777777777778
2021-02-23,2021,walk_forward_validation,3,29,VJC|PLX|BVH,0.6666666666666666,0.5172413793103449,1.2888888888888888
2021-02-23,2021,walk_forward_validation,5,29,VJC|PLX|BVH|TPB|HPG,0.8,0.5172413793103449,1.5466666666666666
2021-02-23,2021,walk_forward_validation,10,29,VJC|PLX|BVH|TPB|HPG|VIB|HDB|VCB|GAS|VIC,0.7,0.5172413793103449,1.353333333333333
2021-02-24,2021,walk_forward_validation,3,29,VHM|HDB|SSI,0.3333333333333333,0.4482758620689655,0.7435897435897435
2021-02-24,2021,walk_forward_validation,5,29,VHM|HDB|SSI|PLX|POW,0.4,0.4482758620689655,0.8923076923076924
2021-02-24,2021,walk_forward_validation,10,29,VHM|HDB|SSI|PLX|POW|STB|SHB|HPG|CTG|VJC,0.6,0.4482758620689655,1.3384615384615384
2021-02-25,2021,walk_forward_validation,3,29,TCB|HDB|HPG,1.0,0.41379310344827586,2.4166666666666665
2021-02-25,2021,walk_forward_validation,5,29,TCB|HDB|HPG|VPB|PLX,0.8,0.41379310344827586,1.9333333333333336
2021-02-25,2021,walk_forward_validation,10,29,TCB|HDB|HPG|VPB|PLX|SSI|VHM|STB|VJC|BID,0.5,0.41379310344827586,1.2083333333333333
2021-02-26,2021,walk_forward_validation,3,29,TCB|HPG|VJC,0.6666666666666666,0.41379310344827586,1.611111111111111
2021-02-26,2021,walk_forward_validation,5,29,TCB|HPG|VJC|PLX|MBB,0.4,0.41379310344827586,0.9666666666666668
2021-02-26,2021,walk_forward_validation,10,29,TCB|HPG|VJC|PLX|MBB|SSI|VHM|VPB|STB|SHB,0.5,0.41379310344827586,1.2083333333333333
2021-03-01,2021,walk_forward_validation,3,29,HPG|PLX|TPB,0.3333333333333333,0.4482758620689655,0.7435897435897435
2021-03-01,2021,walk_forward_validation,5,29,HPG|PLX|TPB|CTG|VHM,0.4,0.4482758620689655,0.8923076923076924
2021-03-01,2021,walk_forward_validation,10,29,HPG|PLX|TPB|CTG|VHM|VJC|VIC|BID|SSI|TCB,0.3,0.4482758620689655,0.6692307692307692
2021-03-02,2021,walk_forward_validation,3,29,PLX|HPG|VJC,0.0,0.3103448275862069,0.0
2021-03-02,2021,walk_forward_validation,5,29,PLX|HPG|VJC|TCB|MBB,0.2,0.3103448275862069,0.6444444444444445
2021-03-02,2021,walk_forward_validation,10,29,PLX|HPG|VJC|TCB|MBB|BID|STB|VCB|CTG|BVH,0.3,0.3103448275862069,0.9666666666666666
2021-03-03,2021,walk_forward_validation,3,29,VHM|BID|VIC,0.3333333333333333,0.3103448275862069,1.074074074074074
2021-03-03,2021,walk_forward_validation,5,29,VHM|BID|VIC|VJC|STB,0.4,0.3103448275862069,1.288888888888889
2021-03-03,2021,walk_forward_validation,10,29,VHM|BID|VIC|VJC|STB|PLX|TCB|TPB|HPG|MBB,0.3,0.3103448275862069,0.9666666666666666
2021-03-04,2021,walk_forward_validation,3,29,PLX|STB|BID,0.3333333333333333,0.4482758620689655,0.7435897435897435
2021-03-04,2021,walk_forward_validation,5,29,PLX|STB|BID|SHB|VIC,0.6,0.4482758620689655,1.3384615384615384
2021-03-04,2021,walk_forward_validation,10,29,PLX|STB|BID|SHB|VIC|TCB|TPB|MBB|VJC|HPG,0.6,0.4482758620689655,1.3384615384615384
2021-03-05,2021,walk_forward_validation,3,29,PLX|STB|HPG,0.6666666666666666,0.4482758620689655,1.487179487179487
2021-03-05,2021,walk_forward_validation,5,29,PLX|STB|HPG|VJC|BID,0.6,0.4482758620689655,1.3384615384615384
2021-03-05,2021,walk_forward_validation,10,29,PLX|STB|HPG|VJC|BID|GAS|BVH|TCB|VNM|VHM,0.4,0.4482758620689655,0.8923076923076924
2021-03-08,2021,walk_forward_validation,3,29,PLX|HPG|BVH,0.3333333333333333,0.4827586206896552,0.6904761904761904
2021-03-08,2021,walk_forward_validation,5,29,PLX|HPG|BVH|VNM|VHM,0.2,0.4827586206896552,0.4142857142857143
2021-03-08,2021,walk_forward_validation,10,29,PLX|HPG|BVH|VNM|VHM|BID|ACB|TCB|VJC|SSI,0.4,0.4827586206896552,0.8285714285714286
2021-03-09,2021,walk_forward_validation,3,29,PLX|SSI|SHB,0.3333333333333333,0.41379310344827586,0.8055555555555555
2021-03-09,2021,walk_forward_validation,5,29,PLX|SSI|SHB|VIC|STB,0.6,0.41379310344827586,1.45
2021-03-09,2021,walk_forward_validation,10,29,PLX|SSI|SHB|VIC|STB|TCB|CTG|HPG|VNM|MBB,0.7,0.41379310344827586,1.6916666666666667
2021-03-10,2021,walk_forward_validation,3,29,SSI|MBB|SHB,1.0,0.5172413793103449,1.9333333333333331
2021-03-10,2021,walk_forward_validation,5,29,SSI|MBB|SHB|TCB|STB,1.0,0.5172413793103449,1.9333333333333331
2021-03-10,2021,walk_forward_validation,10,29,SSI|MBB|SHB|TCB|STB|VPB|HPG|FPT|TPB|PLX,0.7,0.5172413793103449,1.353333333333333
2021-03-11,2021,walk_forward_validation,3,29,VPB|TCB|MBB,0.6666666666666666,0.3448275862068966,1.9333333333333331
2021-03-11,2021,walk_forward_validation,5,29,VPB|TCB|MBB|STB|HPG,0.8,0.3448275862068966,2.32
2021-03-11,2021,walk_forward_validation,10,29,VPB|TCB|MBB|STB|HPG|TPB|SSI|HDB|CTG|FPT,0.6,0.3448275862068966,1.7399999999999998
2021-03-12,2021,walk_forward_validation,3,29,HDB|TCB|MBB,0.6666666666666666,0.4482758620689655,1.487179487179487
2021-03-12,2021,walk_forward_validation,5,29,HDB|TCB|MBB|TPB|VPB,0.6,0.4482758620689655,1.3384615384615384
2021-03-12,2021,walk_forward_validation,10,29,HDB|TCB|MBB|TPB|VPB|HPG|SSI|STB|BVH|CTG,0.7,0.4482758620689655,1.5615384615384613
2021-03-15,2021,walk_forward_validation,3,29,STB|TCB|HPG,0.6666666666666666,0.3448275862068966,1.9333333333333331
2021-03-15,2021,walk_forward_validation,5,29,STB|TCB|HPG|TPB|CTG,0.6,0.3448275862068966,1.7399999999999998
2021-03-15,2021,walk_forward_validation,10,29,STB|TCB|HPG|TPB|CTG|HDB|VPB|SSI|MBB|POW,0.6,0.3448275862068966,1.7399999999999998
2021-03-16,2021,walk_forward_validation,3,29,VPB|HDB|TCB,0.3333333333333333,0.3448275862068966,0.9666666666666666
2021-03-16,2021,walk_forward_validation,5,29,VPB|HDB|TCB|STB|HPG,0.6,0.3448275862068966,1.7399999999999998
2021-03-16,2021,walk_forward_validation,10,29,VPB|HDB|TCB|STB|HPG|MBB|SSI|GAS|FPT|CTG,0.6,0.3448275862068966,1.7399999999999998
2021-03-17,2021,walk_forward_validation,3,29,VPB|HDB|TCB,0.3333333333333333,0.3448275862068966,0.9666666666666666
2021-03-17,2021,walk_forward_validation,5,29,VPB|HDB|TCB|CTG|FPT,0.4,0.3448275862068966,1.16
2021-03-17,2021,walk_forward_validation,10,29,VPB|HDB|TCB|CTG|FPT|STB|MBB|HPG|PLX|SSI,0.6,0.3448275862068966,1.7399999999999998
2021-03-18,2021,walk_forward_validation,3,29,VPB|TCB|HDB,0.3333333333333333,0.3448275862068966,0.9666666666666666
2021-03-18,2021,walk_forward_validation,5,29,VPB|TCB|HDB|MBB|FPT,0.4,0.3448275862068966,1.16
2021-03-18,2021,walk_forward_validation,10,29,VPB|TCB|HDB|MBB|FPT|CTG|STB|HPG|TPB|BVH,0.5,0.3448275862068966,1.45
2021-03-19,2021,walk_forward_validation,3,29,VPB|TCB|MBB,0.3333333333333333,0.27586206896551724,1.2083333333333333
2021-03-19,2021,walk_forward_validation,5,29,VPB|TCB|MBB|STB|CTG,0.6,0.27586206896551724,2.175
2021-03-19,2021,walk_forward_validation,10,29,VPB|TCB|MBB|STB|CTG|HDB|TPB|FPT|SSI|HPG,0.4,0.27586206896551724,1.4500000000000002
2021-03-22,2021,walk_forward_validation,3,29,MBB|VPB|TCB,0.6666666666666666,0.27586206896551724,2.4166666666666665
2021-03-22,2021,walk_forward_validation,5,29,MBB|VPB|TCB|STB|CTG,0.6,0.27586206896551724,2.175
2021-03-22,2021,walk_forward_validation,10,29,MBB|VPB|TCB|STB|CTG|HPG|HDB|ACB|FPT|BID,0.4,0.27586206896551724,1.4500000000000002
2021-03-23,2021,walk_forward_validation,3,29,FPT|TCB|MBB,0.3333333333333333,0.3793103448275862,0.8787878787878788
2021-03-23,2021,walk_forward_validation,5,29,FPT|TCB|MBB|CTG|VPB,0.4,0.3793103448275862,1.0545454545454547
2021-03-23,2021,walk_forward_validation,10,29,FPT|TCB|MBB|CTG|VPB|ACB|BVH|HPG|HDB|STB,0.4,0.3793103448275862,1.0545454545454547
2021-03-24,2021,walk_forward_validation,3,29,CTG|HPG|MBB,0.6666666666666666,0.3793103448275862,1.7575757575757576
2021-03-24,2021,walk_forward_validation,5,29,CTG|HPG|MBB|TCB|STB,0.6,0.3793103448275862,1.5818181818181818
2021-03-24,2021,walk_forward_validation,10,29,CTG|HPG|MBB|TCB|STB|FPT|BVH|POW|GAS|ACB,0.3,0.3793103448275862,0.7909090909090909
2021-03-25,2021,walk_forward_validation,3,29,STB|VIC|HPG,1.0,0.41379310344827586,2.4166666666666665
2021-03-25,2021,walk_forward_validation,5,29,STB|VIC|HPG|CTG|TCB,0.6,0.41379310344827586,1.45
2021-03-25,2021,walk_forward_validation,10,29,STB|VIC|HPG|CTG|TCB|MBB|FPT|VPB|GAS|BVH,0.6,0.41379310344827586,1.45
2021-03-26,2021,walk_forward_validation,3,29,STB|VIC|HPG,1.0,0.3448275862068966,2.9
2021-03-26,2021,walk_forward_validation,5,29,STB|VIC|HPG|CTG|TCB,0.6,0.3448275862068966,1.7399999999999998
2021-03-26,2021,walk_forward_validation,10,29,STB|VIC|HPG|CTG|TCB|VPB|FPT|MBB|HDB|VRE,0.6,0.3448275862068966,1.7399999999999998
2021-03-29,2021,walk_forward_validation,3,29,STB|VIC|CTG,0.6666666666666666,0.41379310344827586,1.611111111111111
2021-03-29,2021,walk_forward_validation,5,29,STB|VIC|CTG|HPG|HDB,0.6,0.41379310344827586,1.45
2021-03-29,2021,walk_forward_validation,10,29,STB|VIC|CTG|HPG|HDB|MBB|VPB|FPT|TCB|VIB,0.7,0.41379310344827586,1.6916666666666667
2021-03-30,2021,walk_forward_validation,3,29,MBB|HPG|TCB,0.6666666666666666,0.41379310344827586,1.611111111111111
2021-03-30,2021,walk_forward_validation,5,29,MBB|HPG|TCB|ACB|VPB,0.6,0.41379310344827586,1.45
2021-03-30,2021,walk_forward_validation,10,29,MBB|HPG|TCB|ACB|VPB|VIC|CTG|HDB|VIB|BVH,0.5,0.41379310344827586,1.2083333333333333
2021-03-31,2021,walk_forward_validation,3,29,CTG|TCB|MBB,0.3333333333333333,0.41379310344827586,0.8055555555555555
2021-03-31,2021,walk_forward_validation,5,29,CTG|TCB|MBB|HPG|VPB,0.6,0.41379310344827586,1.45
2021-03-31,2021,walk_forward_validation,10,29,CTG|TCB|MBB|HPG|VPB|VIC|MSN|ACB|FPT|HDB,0.7,0.41379310344827586,1.6916666666666667
2021-04-01,2021,walk_forward_validation,3,29,HPG|VPB|MBB,1.0,0.41379310344827586,2.4166666666666665
2021-04-01,2021,walk_forward_validation,5,29,HPG|VPB|MBB|CTG|TCB,1.0,0.41379310344827586,2.4166666666666665
2021-04-01,2021,walk_forward_validation,10,29,HPG|VPB|MBB|CTG|TCB|FPT|MSN|BVH|ACB|BID,0.7,0.41379310344827586,1.6916666666666667
2021-04-02,2021,walk_forward_validation,3,29,HPG|MBB|VPB,1.0,0.4482758620689655,2.230769230769231
2021-04-02,2021,walk_forward_validation,5,29,HPG|MBB|VPB|ACB|CTG,0.8,0.4482758620689655,1.7846153846153847
2021-04-02,2021,walk_forward_validation,10,29,HPG|MBB|VPB|ACB|CTG|HDB|TCB|BID|SSI|VIC,0.7,0.4482758620689655,1.5615384615384613
2021-04-05,2021,walk_forward_validation,3,29,MBB|VPB|TCB,1.0,0.4482758620689655,2.230769230769231
2021-04-05,2021,walk_forward_validation,5,29,MBB|VPB|TCB|CTG|HPG,1.0,0.4482758620689655,2.230769230769231
2021-04-05,2021,walk_forward_validation,10,29,MBB|VPB|TCB|CTG|HPG|BID|HDB|ACB|VCB|VHM,0.6,0.4482758620689655,1.3384615384615384
2021-04-06,2021,walk_forward_validation,3,29,VPB|TCB|HPG,1.0,0.5172413793103449,1.9333333333333331
2021-04-06,2021,walk_forward_validation,5,29,VPB|TCB|HPG|ACB|BID,0.8,0.5172413793103449,1.5466666666666666
2021-04-06,2021,walk_forward_validation,10,29,VPB|TCB|HPG|ACB|BID|HDB|VCB|MBB|SSI|CTG,0.7,0.5172413793103449,1.353333333333333
2021-04-07,2021,walk_forward_validation,3,29,HPG|VPB|MBB,1.0,0.5172413793103449,1.9333333333333331
2021-04-07,2021,walk_forward_validation,5,29,HPG|VPB|MBB|TCB|MSN,1.0,0.5172413793103449,1.9333333333333331
2021-04-07,2021,walk_forward_validation,10,29,HPG|VPB|MBB|TCB|MSN|CTG|SSI|BID|HDB|BVH,0.7,0.5172413793103449,1.353333333333333
2021-04-08,2021,walk_forward_validation,3,29,VPB|HPG|MBB,1.0,0.5172413793103449,1.9333333333333331
2021-04-08,2021,walk_forward_validation,5,29,VPB|HPG|MBB|HDB|TCB,1.0,0.5172413793103449,1.9333333333333331
2021-04-08,2021,walk_forward_validation,10,29,VPB|HPG|MBB|HDB|TCB|MSN|CTG|SSI|VCB|FPT,0.8,0.5172413793103449,1.5466666666666666
2021-04-09,2021,walk_forward_validation,3,29,VPB|HPG|FPT,1.0,0.4827586206896552,2.071428571428571
2021-04-09,2021,walk_forward_validation,5,29,VPB|HPG|FPT|SSI|HDB,0.8,0.4827586206896552,1.6571428571428573
2021-04-09,2021,walk_forward_validation,10,29,VPB|HPG|FPT|SSI|HDB|MBB|CTG|TCB|MSN|ACB,0.9,0.4827586206896552,1.8642857142857143
2021-04-12,2021,walk_forward_validation,3,29,HPG|VPB|HDB,1.0,0.4827586206896552,2.071428571428571
2021-04-12,2021,walk_forward_validation,5,29,HPG|VPB|HDB|TCB|ACB,1.0,0.4827586206896552,2.071428571428571
2021-04-12,2021,walk_forward_validation,10,29,HPG|VPB|HDB|TCB|ACB|FPT|MBB|SSI|CTG|BID,0.8,0.4827586206896552,1.6571428571428573
2021-04-13,2021,walk_forward_validation,3,29,VPB|HPG|SSI,0.6666666666666666,0.4827586206896552,1.3809523809523807
2021-04-13,2021,walk_forward_validation,5,29,VPB|HPG|SSI|TCB|TPB,0.8,0.4827586206896552,1.6571428571428573
2021-04-13,2021,walk_forward_validation,10,29,VPB|HPG|SSI|TCB|TPB|MBB|HDB|VHM|ACB|MSN,0.8,0.4827586206896552,1.6571428571428573
2021-04-14,2021,walk_forward_validation,3,29,VPB|TCB|TPB,1.0,0.5172413793103449,1.9333333333333331
2021-04-14,2021,walk_forward_validation,5,29,VPB|TCB|TPB|MBB|CTG,1.0,0.5172413793103449,1.9333333333333331
