time,symbol,close,future_excess_return_20d,return_1d,return_5d,return_20d,close_to_ma_20,close_to_ma_50,ma_20_to_ma_50,volatility_20d,rsi_14,volume_to_ma_20,beta_60d,excess_return_5d,excess_return_20d,market_return_20d,market_volatility_20d,market_close_to_ma_50,rank_return_20d,rank_rsi_14,rank_volatility_20d,rank_close_to_ma_20,rank_volume_to_ma_20,target_outperform_20d
2020-05-19,BID,20.42,0.029066441775856156,0.004921259842519676,0.014406358668653807,0.04557091653865841,0.05505179673977634,0.07727694775048533,0.021065459610027926,0.02417009353449724,59.51294557424082,0.17321607480797052,1.3456992070601443,0.0017166110270314672,-0.025756337767319115,0.07132725430597753,0.013259140601065016,0.10504194984411686,0.391304347826087,0.34782608695652173,0.4782608695652174,0.43478260869565216,0.34782608695652173,1
2020-05-20,BID,20.45,0.027545994628658033,0.0014691478942212566,-0.011121856866537772,0.05521155830753366,0.05368920032976088,0.08345518892915416,0.028249305952910753,0.024053347621455907,59.79519289144863,-0.36290869067610176,1.3392958510242015,-0.03353827479487703,-0.017671695148571587,0.07288325345610525,0.013282110401641414,0.11529583695766443,0.391304347826087,0.34782608695652173,0.4782608695652174,0.34782608695652173,0.43478260869565216,1
2020-05-21,BID,20.73,0.028907461544305457,0.013691931540342317,0.0,0.14403973509933765,0.06098216342093821,0.1006690028671553,0.03740575554847614,0.01802940349856905,62.427888809236194,0.7360575484659366,1.316014767033577,-0.03643680922633363,0.01899409324445278,0.12504564185488487,0.009689804228693855,0.1273337100128633,0.5217391304347826,0.34782608695652173,0.21739130434782608,0.391304347826087,0.9565217391304348,1
2020-05-22,BID,20.52,0.036516264209841554,-0.01013024602026058,0.017857142857142794,0.08514013749338978,0.04592486874968138,0.09139647689558328,0.04347502340226361,0.016182316656927313,59.291971823314114,-0.19196834253748418,1.3002840879358761,-0.013230000293649846,-0.02386990256279309,0.10901004005618287,0.010439359296258322,0.11383610305485292,0.43478260869565216,0.43478260869565216,0.13043478260869565,0.391304347826087,0.391304347826087,1
2020-05-25,BID,20.71,0.027277369529945306,0.0092592592592593,0.01919291338582685,0.09518773135906922,0.05078897965396534,0.10137312670843124,0.048139205905189275,0.01618775635046274,61.191441690786114,-0.3730155285059834,1.2925565949765383,-0.0071269633181552106,-0.014812139426939597,0.10999987078600881,0.010446956668025113,0.12066889468055386,0.4782608695652174,0.5217391304347826,0.13043478260869565,0.43478260869565216,0.21739130434782608,1
2020-05-26,BID,21.93,-0.029481720033161074,0.058908739739256255,0.07394711067580784,0.1664893617021277,0.10392388814779396,0.16284002333103542,0.0533697438888594,0.019999822121417297,70.6586733030194,0.9247062564094546,1.3125081403940253,0.04650952792566598,0.04742825388145966,0.11906110782066803,0.010535792196407193,0.1308848286061437,0.6956521739130435,0.8260869565217391,0.4782608695652174,0.8695652173913043,0.9130434782608695,0
2020-05-27,BID,20.79,0.009905368759219657,-0.051983584131326976,0.016625916870415702,0.13420621931260235,0.04009805638241981,0.09946481077993785,0.05707803608825346,0.023019438097561573,56.73184801642394,0.4429971935918249,1.3224455378490834,0.011267789987157162,0.021708327593931376,0.11249789171867097,0.01099231795966441,0.11295446917128582,0.6086956521739131,0.34782608695652173,0.6086956521739131,0.5217391304347826,0.7391304347826086,1
2020-05-28,BID,21.26,-0.009509357302643351,0.022607022607022742,0.025566811384466925,0.15795206971677578,0.05595152358010291,0.11943049105403403,0.06011541823313249,0.023259360220443104,60.213608488176895,0.15612163533562073,1.3265382808446264,0.02712002038380623,0.03519558844046289,0.12275648127631289,0.010740665088883425,0.114744144225289,0.6521739130434783,0.6086956521739131,0.6086956521739131,0.8260869565217391,0.782608695652174,0
2020-05-29,BID,20.94,0.009672609799431076,-0.015051740357478804,0.02046783625731008,0.12641204948897267,0.03402301120932294,0.09877424229703635,0.06262068676013777,0.023764900495338127,56.8588196640831,-0.023065239370167245,1.3158433211711749,0.0067121780261962805,0.002424583456805518,0.12398746603216715,0.010725239098290222,0.11530384150034156,0.4782608695652174,0.34782608695652173,0.6521739130434783,0.6086956521739131,0.8260869565217391,1
2020-06-01,BID,21.65,-0.015012732738444168,0.0339063992359121,0.04538870111057447,0.17407809110629047,0.0606765793792714,0.13174209871509368,0.06700017773317035,0.024282840750106845,61.92729482700887,-0.36224399929082396,1.323520385976745,0.022537611522196688,0.02167865243985112,0.15239943866643935,0.010394798611017159,0.12980482395684612,0.5652173913043478,0.43478260869565216,0.7391304347826086,0.6521739130434783,0.17391304347826086,0
2020-06-02,BID,21.18,-0.008826396256012004,-0.021709006928406382,-0.034199726402188824,0.14859002169197377,0.030732170231403844,0.10286077293981655,0.06997802609791393,0.02514496444639717,57.141428285435595,-0.16158483211388908,1.3247807608988416,-0.040723491546643564,0.00380358953116966,0.1447864321608041,0.010662782869426218,0.12053917045260665,0.391304347826087,0.21739130434782608,0.782608695652174,0.43478260869565216,0.34782608695652173,0
2020-06-03,BID,21.41,-0.001143388733771289,0.010859301227573281,0.029822029822029972,0.1388297872340425,0.035349871850669734,0.11007414320526787,0.07217296624669478,0.02499660646156384,58.818662019673816,-0.5001715122359339,1.326202779032152,0.0021945632921984704,0.012863444704748872,0.12596634252929362,0.009861182094214304,0.12376301515422794,0.5217391304347826,0.2608695652173913,0.782608695652174,0.5652173913043478,0.21739130434782608,0
2020-06-04,BID,21.83,-0.01990680020981006,0.01961700140121425,0.026810912511759044,0.1132075471698113,0.05002405002405008,0.12515333628838565,0.07155006236534756,0.02372286902176888,61.7614781541925,0.13922679037175745,1.3695068027932031,0.0006787308054472252,0.0035332056427066494,0.10967434152710465,0.00947358037219796,0.12103101878497435,0.43478260869565216,0.4782608695652174,0.782608695652174,0.7391304347826086,0.8695652173913043,0
2020-06-05,BID,21.99,-0.02782902903347917,0.007329363261566746,0.05014326647564449,0.1078085642317379,0.05230415849164949,0.12702187416716204,0.07100391561942643,0.02367639325434737,62.8505838858636,-0.2845911440976828,1.3714175485195004,0.024983341897579336,0.01872496156254777,0.08908360266919013,0.008668791681874,0.11753837400449019,0.6086956521739131,0.5652173913043478,0.782608695652174,0.782608695652174,0.391304347826087,0
2020-06-08,BID,22.98,-0.04570235079787777,0.045020463847203374,0.06143187066974609,0.14271506713078086,0.09217936836101792,0.1709912150180386,0.07216016795417945,0.025246708561579286,68.7764418266411,0.41050230148520783,1.3489315674776838,0.0372475921579043,0.056288159980249164,0.0864269071505317,0.008479000770557181,0.12884503117269053,0.8260869565217391,0.7391304347826086,0.9130434782608695,0.9130434782608695,0.782608695652174,0
2020-06-09,BID,22.64,-0.023567772742132065,-0.014795474325500435,0.0689329556185081,0.12468951813214124,0.06963998866106014,0.14752602714730312,0.07281518951412624,0.025687255662221745,64.94490723814619,-0.3556474158186059,1.3535354928734515,0.040777948759797455,0.04794048782040461,0.07674903031173663,0.008479879852173432,0.12245145004059621,0.8695652173913043,0.6956521739130435,0.9130434782608695,0.8695652173913043,0.2608695652173913,0
2020-06-10,BID,22.72,-0.028337245696400615,0.0035335689045936647,0.06118636151331147,0.09864603481624745,0.06827158171901448,0.14520746804306617,0.07201903302552526,0.025204180622566137,65.43287602970858,-0.2213034194767176,1.3320156633789126,0.03981704571726752,0.019781000831998963,0.07886503398424849,0.008429362537320451,0.11747464636273186,0.6956521739130435,0.5217391304347826,0.8695652173913043,0.7391304347826086,0.30434782608695654,0
2020-06-11,BID,21.15,0.016943211198135355,-0.06910211267605637,-0.03114979386165828,0.02026049204052094,-0.006529193480200979,0.060713963308825614,0.06768508581000421,0.030175531016916026,50.558746125408575,0.41582772564500403,1.3322781082690769,-0.012448583317479112,-0.021750560338143154,0.04201105237866409,0.012275839045889143,0.07150233925179528,0.5217391304347826,0.5217391304347826,0.9565217391304348,0.6086956521739131,0.5217391304347826,1
2020-06-12,BID,22.2,-0.032779284287066224,0.049645390070921946,0.009549795361528002,0.10119047619047605,0.03781964377541969,0.1066137618886207,0.06628716128646328,0.031195191711222398,57.514588329111994,0.13505747978672478,1.3222675556695018,0.03516420261931952,0.057068739373190125,0.04412173681728593,0.012209848743201815,0.061475134767957185,0.7391304347826086,0.8260869565217391,0.9565217391304348,0.9130434782608695,0.30434782608695654,0
2020-06-15,BID,20.84,-0.008516321949847194,-0.06126126126126119,-0.09312445604873809,0.025590551181102317,-0.026941214922724832,0.034612864149969225,0.06325833548463944,0.03454457928487586,48.07934544841291,-0.09855337927064889,1.346711130767004,-0.018173349283692408,0.031014620188640984,-0.005424069007538668,0.014652075460345545,0.01949141894071449,0.782608695652174,0.8695652173913043,1.0,0.8695652173913043,0.34782608695652173,0
2020-06-16,BID,21.26,-0.0008229291541972383,0.020153550863723613,-0.06095406360424027,0.04113614103819785,-0.00927349829908175,0.05196488832150736,0.061811596354243825,0.03478325399816128,50.76555084520723,-0.4123248254115359,1.3335212979553146,-0.012812462812627823,0.029066441775856156,0.012069699262341693,0.015834066253507213,0.04451852567612535,0.6956521739130435,0.5652173913043478,1.0,0.6956521739130435,0.2608695652173913,0
2020-06-17,BID,21.05,0.008022840257307484,-0.009877704609595472,-0.07350352112676051,0.02933985330073363,-0.02042905672669726,0.0396396574374982,0.06132145361873609,0.03489500078339418,49.38964211790796,-0.4976046564789802,1.3609414430481528,-0.022881298904538383,0.027545994628658033,0.001793858672075599,0.015742600308534114,0.039471548839858706,0.6956521739130435,0.5217391304347826,1.0,0.5217391304347826,0.4782608695652174,1
2020-06-18,BID,21.15,-0.003931817972624652,0.004750593824227822,0.0,0.02026049204052094,-0.016736401673640322,0.04269374876750143,0.06044172746992715,0.03479487467882702,50.08343620204887,-0.5899503471530065,1.4134633967391281,0.013950217323633551,0.028907461544305457,-0.008646969503784518,0.015519055481539614,0.03773971803260068,0.782608695652174,0.5217391304347826,1.0,0.6086956521739131,0.43478260869565216,0
2020-06-19,BID,21.65,-0.00028845493196127947,0.023640661938534313,-0.024774774774774855,0.05506822612085771,0.0038717455312637927,0.06542129661525742,0.06131216597935096,0.03501520981316749,53.51475445905857,-0.5241729481601347,1.4545656681234886,-0.030611350650261215,0.036516264209841554,0.018551961911016157,0.01566737508106698,0.0507913963248432,0.8260869565217391,0.6086956521739131,1.0,0.7391304347826086,0.391304347826087,0
2020-06-22,BID,21.57,-0.0007141401625166965,-0.003695150115473389,0.035028790786948205,0.041525832930951134,-0.0018278997663064844,0.059523926476800604,0.06146417659714509,0.03501845380579501,52.88831270396717,-0.5849326528375296,1.4994810834842494,-0.011591507842431792,0.027277369529945306,0.014248463401005829,0.01560535604378323,0.051259899902991846,0.782608695652174,0.6086956521739131,1.0,0.6521739130434783,0.17391304347826086,0
2020-06-23,BID,21.26,0.009850106718347296,-0.014371812702827946,0.0,-0.030551755585955243,-0.014645902855024096,0.04225904500441224,0.05775075987841949,0.03256738051576462,50.42505455873111,-0.21189435366072273,1.5034150283690935,-0.014098326188779708,-0.029481720033161074,-0.0010700355527941685,0.015415427925595152,0.04476383427605146,0.30434782608695654,0.30434782608695654,0.9565217391304348,0.34782608695652173,0.6956521739130435,1
2020-06-24,BID,21.05,-0.002215413135363442,-0.009877704609595472,0.0,0.012506012506012576,-0.024966418083283037,0.030297097547844043,0.056678576672703374,0.030388880467688603,48.76803454903794,-0.47904795598076044,1.4967178371185548,-0.006167782407190625,0.009905368759219657,0.002600643746792919,0.015269389413009872,0.032214019889549306,0.6086956521739131,0.34782608695652173,0.9130434782608695,0.34782608695652173,0.30434782608695654,0
2020-06-25,BID,20.89,-0.006357111353149203,-0.0076009501187648265,-0.012293144208037732,-0.017403574788334986,-0.031547715630142914,0.020637495358517777,0.05388516484590267,0.03001023985852817,47.48762990123002,-0.3776988721764625,1.540533574670689,-0.011498073645525353,-0.009509357302643351,-0.007894217485691635,0.015293893921359944,0.02392313082119002,0.4782608695652174,0.4782608695652174,0.9130434782608695,0.391304347826087,0.6521739130434783,0
2020-06-26,BID,20.84,-0.01592166766640779,-0.002393489707994245,-0.03741339491916851,-0.0047755491881567025,-0.033641696227771245,0.016843296836270616,0.0522425200538672,0.02981882722196938,47.071712878127165,-0.41428278666774443,1.5378906916722872,-0.018324327957761177,0.009672609799431076,-0.014448158987587778,0.01527767337740956,0.01897051900783442,0.6956521739130435,0.5217391304347826,0.9130434782608695,0.391304347826087,0.7391304347826086,0
2020-06-29,BID,20.11,-0.023296767700479393,-0.035028790786948205,-0.06768660176170616,-0.07113163972286374,-0.06415059217721097,-0.0193783707344668,0.04784126705481895,0.029700129116000177,41.37410735195415,0.07921082794149892,1.5181726545565628,-0.019573480836171386,-0.015012732738444168,-0.05611890698441957,0.01576898824309898,-0.009236265182926306,0.391304347826087,0.5652173913043478,0.9130434782608695,0.30434782608695654,0.782608695652174,0
2020-06-30,BID,19.79,0.013229914085781114,-0.01591248135256096,-0.06914393226716853,-0.06562795089707274,-0.07605397077361231,-0.03522712869163358,0.04418747501535636,0.029538444211107136,39.13775569734791,-0.2843338126247348,1.470456911228565,-0.019512510935678073,-0.008826396256012004,-0.056801554641060736,0.015773750920751305,-0.015148929018772739,0.6086956521739131,0.4782608695652174,0.9130434782608695,0.17391304347826086,0.4782608695652174,1
2020-07-01,BID,20.47,0.005262419520479011,0.03436078827690747,-0.027553444180522635,-0.043904717421765604,-0.04220475388358602,-0.0031362007168460604,0.04079008882655444,0.03056702623138521,45.83743890673322,-0.3579532888504985,1.4809582047467618,-0.00868661699461104,-0.001143388733771289,-0.042761328687994316,0.01661220184517952,0.00562464993474987,0.6956521739130435,0.6086956521739131,0.8695652173913043,0.2608695652173913,0.6956521739130435,1
2020-07-02,BID,20.37,0.002822105490832727,-0.00488519785051289,-0.024892292963140217,-0.06688043976179558,-0.04361707122400105,-0.01017522376745672,0.034967005840792265,0.030151949226237873,45.0520289011995,-0.5532775531546266,1.4922766585437963,-0.010604739867503654,-0.01990680020981006,-0.046973639551985524,0.01656946302510258,0.0024955877960164408,0.4782608695652174,0.5217391304347826,0.8695652173913043,0.17391304347826086,0.4782608695652174,1
2020-07-03,BID,20.42,-0.004614484321595502,0.002454590083456054,-0.0201535508637235,-0.07139608913142326,-0.03772295657500979,-0.009199596304634627,0.029641526279015507,0.03008352422685171,45.554364371939464,-0.49746621427761517,1.4913299012287713,-0.01502432247808061,-0.02782902903347917,-0.04356706009794409,0.016644409309035782,0.006833941354396744,0.30434782608695654,0.5217391304347826,0.8695652173913043,0.17391304347826086,0.6086956521739131,0
2020-07-06,BID,20.94,-0.018102246129618083,0.025465230166503483,0.04127299850820498,-0.08877284595300261,-0.008452304851196857,0.014033762384868087,0.02267774646250409,0.028718490573404764,50.6113039775176,-0.244326514695535,1.5359038893601402,0.002930179949316214,-0.04570235079787777,-0.043070495155124844,0.016674059825255653,0.02081337427207952,0.13043478260869565,0.5652173913043478,0.8695652173913043,0.391304347826087,0.4782608695652174,0
