accuracy,precision,recall,f1,auc_pooled,auc_daily_mean,auc_daily_days,precision_at_3,market_prevalence,aggregate_lift_at_3,mean_top3_future_excess_return,model
0.517228805834093,0.49463850528025993,0.4645254806225206,0.47910929262727203,0.5229212253118067,0.5175770515711475,918,0.4880174291938998,0.4779580674567001,1.021046536133865,0.008789800108321318,logistic_regression
0.5022424794895168,0.47763038642168576,0.44224900823924324,0.45925925925925926,0.5020614546696899,0.5011845605337379,918,0.48366013071895425,0.4779580674567001,1.0119300492040983,0.006420720960355877,random_forest
0.5026071103008204,0.4767228578915189,0.41638693927372594,0.4445168383760231,0.5012405868225182,0.5010146674069348,918,0.46768336964415397,0.4779580674567001,0.9785029304616205,0.002472633014801364,xgboost
